player_name,draft_year_x,height,wingspan,vertical,lane_agility,sprint_time,draft_year_y,gp,ts_pct,usg_pct,BPM
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,69,0.578,0.238,0.4
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,69,0.578,0.238,-1.3
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,69,0.578,0.238,-3.9
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,69,0.578,0.238,-1.1
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,69,0.578,0.238,-2.3
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,68,0.5489999999999999,0.215,-0.4
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,68,0.5489999999999999,0.215,-0.9
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,68,0.5489999999999999,0.215,2.0
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,68,0.5489999999999999,0.215,1.9
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,68,0.5489999999999999,0.215,-1.3
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,68,0.5489999999999999,0.215,-0.5
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,68,0.5489999999999999,0.215,-1.0
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,68,0.5489999999999999,0.215,-0.1
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,68,0.5489999999999999,0.215,-0.1
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,68,0.5489999999999999,0.215,0.4
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,68,0.5489999999999999,0.215,-1.3
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,68,0.5489999999999999,0.215,-3.9
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,68,0.5489999999999999,0.215,-1.1
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,68,0.5489999999999999,0.215,-2.3
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,36,0.51,0.215,-0.4
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,36,0.51,0.215,-0.9
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,36,0.51,0.215,2.0
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,36,0.51,0.215,1.9
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,36,0.51,0.215,-1.3
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,36,0.51,0.215,-0.5
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,36,0.51,0.215,-1.0
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,36,0.51,0.215,-0.1
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,36,0.51,0.215,-0.1
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,36,0.51,0.215,0.4
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,36,0.51,0.215,-1.3
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,36,0.51,0.215,-3.9
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,36,0.51,0.215,-1.1
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,36,0.51,0.215,-2.3
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,27,0.5770000000000001,0.246,-0.4
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,27,0.5770000000000001,0.246,-0.9
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,27,0.5770000000000001,0.246,2.0
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,27,0.5770000000000001,0.246,1.9
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,27,0.5770000000000001,0.246,-1.3
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,27,0.5770000000000001,0.246,-0.5
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,27,0.5770000000000001,0.246,-1.0
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,27,0.5770000000000001,0.246,-0.1
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,27,0.5770000000000001,0.246,-0.1
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,27,0.5770000000000001,0.246,0.4
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,27,0.5770000000000001,0.246,-1.3
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,27,0.5770000000000001,0.246,-3.9
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,27,0.5770000000000001,0.246,-1.1
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,27,0.5770000000000001,0.246,-2.3
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,57,0.614,0.182,-0.4
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,57,0.614,0.182,-0.9
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,57,0.614,0.182,2.0
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,57,0.614,0.182,1.9
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,57,0.614,0.182,-1.3
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,57,0.614,0.182,-0.5
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,57,0.614,0.182,-1.0
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,57,0.614,0.182,-0.1
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,57,0.614,0.182,-0.1
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,57,0.614,0.182,0.4
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,57,0.614,0.182,-1.3
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,57,0.614,0.182,-3.9
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,57,0.614,0.182,-1.1
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,57,0.614,0.182,-2.3
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,69,0.5870000000000001,0.171,-0.4
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,69,0.5870000000000001,0.171,-0.9
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,69,0.5870000000000001,0.171,2.0
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,69,0.5870000000000001,0.171,1.9
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,69,0.5870000000000001,0.171,-1.3
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,69,0.5870000000000001,0.171,-0.5
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,69,0.5870000000000001,0.171,-1.0
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,69,0.5870000000000001,0.171,-0.1
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,69,0.5870000000000001,0.171,-0.1
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,69,0.5870000000000001,0.171,0.4
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,69,0.5870000000000001,0.171,-1.3
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,69,0.5870000000000001,0.171,-3.9
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,69,0.5870000000000001,0.171,-1.1
eric gordon,2008,74.0,81.0,32.0,10.81,3.01,2008.0,69,0.5870000000000001,0.171,-2.3
malik hairston,2008,76.25,81.0,30.5,11.33,3.08,2008.0,15,0.48,0.1889999999999999,-2.0
malik hairston,2008,76.25,81.0,30.5,11.33,3.08,2008.0,15,0.48,0.1889999999999999,-1.9
malik hairston,2008,76.25,81.0,30.5,11.33,3.08,2008.0,47,0.555,0.143,-2.0
malik hairston,2008,76.25,81.0,30.5,11.33,3.08,2008.0,47,0.555,0.143,-1.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,-1.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,0.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,2.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,3.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,1.6
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,5.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,0.7
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,3.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,-0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,-0.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,-1.4
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,-2.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,2.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,1.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,-3.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,77,0.502,0.195,-1.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,-1.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,0.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,2.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,3.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,1.6
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,5.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,0.7
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,3.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,-0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,-0.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,-1.4
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,-2.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,2.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,1.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,-3.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,78,0.5720000000000001,0.19,-1.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,-1.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,0.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,2.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,3.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,1.6
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,5.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,0.7
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,3.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,-0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,-0.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,-1.4
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,-2.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,2.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,1.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,-3.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.588,0.185,-1.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,-1.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,0.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,2.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,3.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,1.6
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,5.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,0.7
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,3.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,-0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,-0.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,-1.4
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,-2.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,2.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,1.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,-3.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,50,0.557,0.173,-1.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,-1.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,0.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,2.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,3.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,1.6
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,5.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,0.7
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,3.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,-0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,-0.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,-1.4
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,-2.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,2.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,1.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,-3.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.5579999999999999,0.188,-1.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,-1.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,0.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,2.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,3.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,1.6
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,5.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,0.7
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,3.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,-0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,-0.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,-1.4
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,-2.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,2.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,1.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,-3.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,76,0.563,0.148,-1.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,-1.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,0.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,2.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,3.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,1.6
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,5.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,0.7
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,3.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,-0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,-0.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,-1.4
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,-2.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,2.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,1.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,-3.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,43,0.579,0.243,-1.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,-1.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,0.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,2.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,3.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,1.6
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,5.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,0.7
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,3.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,-0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,-0.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,-1.4
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,-2.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,2.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,1.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,-3.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,74,0.555,0.16,-1.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,-1.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,0.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,2.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,3.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,1.6
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,5.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,0.7
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,3.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,-0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,-0.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,-1.4
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,-2.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,2.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,1.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,-3.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,49,0.599,0.236,-1.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,-1.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,0.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,2.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,3.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,1.6
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,5.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,0.7
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,3.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,-0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,-0.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,-1.4
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,-2.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,2.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,-1.2
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,1.0
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,-3.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,67,0.58,0.161,-1.5
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,60,0.5539999999999999,0.147,-1.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,60,0.5539999999999999,0.147,0.9
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,60,0.5539999999999999,0.147,0.8
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,60,0.5539999999999999,0.147,2.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,60,0.5539999999999999,0.147,3.3
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,60,0.5539999999999999,0.147,1.6
george hill,2008,73.25,81.0,34.0,12.2,3.07,2008.0,60,0.5539999999999999,0.147,5.3
